a,b,c,LABEL
0.82413,7.96852,-1022.10538,Ok
0.79571,8.12698,-721.10224,Ok
0.08017,2.22092,1849.1292,Ok
0.15637,9.53984,3200.69678,Ok
0.18174,2.01163,1683.68263,Ok
0.12963,2.22044,2095.4833,Ok
-1.03895,2.09325,856.73262,Fatal
0.76489,3.82273,3201.68665,Fatal
0.07708,1.81312,1652.43198,Ok
0.08538,2.46998,2174.82513,Ok
0.79602,7.77864,-589.55904,Ok
-0.95893,1.94005,1195.55844,Fatal
-0.93983,1.4515,695.38086,Fatal
0.18064,8.90387,3683.16771,Ok
0.77033,3.51434,3184.02664,Fatal
0.135,8.70839,3691.05547,Ok
0.86025,7.53399,-792.42305,Ok
0.13989,8.81274,3793.63328,Ok
0.69169,3.56742,2993.68698,Fatal
0.77321,3.51343,3314.48814,Fatal
-1.02594,1.94644,657.03788,Fatal
0.77285,7.77078,-798.59413,Ok
-1.00584,1.52851,629.4042,Fatal
0.08965,1.75667,1847.569,Ok
0.05942,2.0569,2219.04108,Ok
0.09894,1.71329,2095.55357,Ok
0.23896,8.5583,3506.24493,Ok
0.05965,9.02558,3440.23438,Ok
0.1547,1.80725,1893.4783,Ok
0.71201,3.7293,3162.14934,Fatal
-0.9475,1.85501,852.14556,Fatal
0.7939,7.9208,-784.68995,Ok
0.08355,2.57477,1917.0345,Ok
0.76691,3.07843,3043.69315,Fatal
0.09508,1.86733,1902.38089,Ok
-0.98266,2.21349,819.47342,Fatal
0.79225,8.02993,-698.48598,Ok
0.76824,7.92456,-733.99558,Ok
0.67948,7.95582,-949.68353,Ok
0.12234,1.98101,1554.24712,Ok
-0.94157,2.17733,962.50382,Fatal
0.74494,7.81479,-866.77635,Ok
-0.90457,1.94972,844.33891,Fatal
0.07916,2.02533,1793.24122,Fatal
0.72889,8.03179,-730.20665,Ok
0.10568,2.36797,2033.67312,Ok
0.77194,7.56502,-727.43153,Ok
0.07217,2.06711,2056.02301,Ok
0.113,8.74135,3572.0757,Ok
0.79597,3.92428,3329.14588,Fatal
-1.02212,1.93987,1044.77188,Fatal
-0.95061,2.10544,957.6238,Fatal
0.71512,3.86936,3355.44851,Fatal
0.11675,2.11399,2143.28534,Ok
0.15905,8.69597,3606.82102,Ok
-1.01281,2.25978,1069.36552,Fatal
-0.70759,8.82834,4673.95018,Ok
0.74094,3.42967,3431.53806,Fatal
0.69933,3.47331,3584.86166,Fatal
0.11001,2.13408,1862.64881,Ok
0.11057,2.0624,1748.17151,Ok
0.13646,2.30081,2188.55367,Ok
0.73667,7.6535,-1096.16725,Ok
0.12529,2.04901,1964.09063,Ok
0.80783,7.70544,-865.16563,Ok
0.15073,9.17041,3366.29277,Ok
0.67015,3.67472,3166.26296,Fatal
0.14724,1.81601,2056.6218,Ok
0.17744,8.94633,3585.08807,Ok
0.66113,3.66048,3405.80375,Fatal
0.68457,3.6056,3311.64817,Fatal
0.82213,3.69847,3376.56379,Fatal
0.71533,8.20462,-942.07306,Ok
0.78758,7.8153,-658.89035,Ok
0.16791,9.07413,3357.90107,Ok
0.85452,8.00693,-667.81173,Ok
0.06543,1.93287,1698.7323,Ok
-0.26983,9.48927,-853.72894,Ok
0.15539,9.39216,3958.39281,Ok
0.05526,8.70556,3500.12927,Ok
0.03808,2.39899,2044.0323,Ok
-0.96716,2.24311,618.05003,Fatal
0.76688,3.50957,3251.69532,Fatal
-1.00928,1.76214,783.51043,Fatal
0.01206,2.20492,1995.14917,Ok
0.6868,8.64499,-1053.45341,Ok
0.7651,7.67231,-667.25348,Ok
0.79557,7.75409,-781.20656,Ok
0.05201,8.82099,3450.17253,Ok
0.18828,2.34786,1921.31134,Ok
0.57682,3.3625,3453.03062,Fatal
0.76188,8.02731,-996.91892,Ok
0.77346,7.73123,-889.18365,Ok
0.07896,9.26711,3378.76738,Ok
0.1723,9.13775,3712.55125,Ok
0.85341,7.96473,-813.97207,Ok
0.09731,8.88516,3626.20207,Ok
0.77611,3.38025,3417.22865,Fatal
0.09734,8.9775,3490.66754,Ok
0.81479,3.29126,3338.47726,Fatal
0.74539,3.45419,3472.70161,Fatal
0.69952,3.48643,3226.61203,Fatal
-0.99677,1.88187,911.93691,Fatal
0.73834,7.74808,-568.34153,Ok
0.15175,1.90959,1864.77307,Ok
0.74372,3.69359,269.86834,Fatal
0.26377,8.73761,3438.18165,Ok
0.70291,7.94929,-950.35052,Ok
0.10116,9.13075,3769.30801,Ok
0.80319,3.4387,3247.7868,Fatal
0.72994,3.46119,3412.84174,Fatal
0.78556,3.53903,3359.11131,Fatal
0.71491,3.52053,3432.45692,Fatal
0.73886,7.90991,-662.79666,Ok
0.74597,2.91608,3428.94922,Fatal
0.82457,7.64851,-843.89311,Ok
-0.90926,1.99803,980.36927,Fatal
0.71089,3.58458,3292.1852,Fatal
-0.97388,2.13894,992.62024,Fatal
0.18222,1.79208,1977.83083,Ok
-1.0073,2.18909,896.32372,Fatal
-1.04595,2.00503,708.30598,Fatal
0.17348,8.99316,3490.58954,Ok
0.16673,2.47389,2080.47936,Ok
0.73972,3.19568,3389.98632,Fatal
0.67451,3.55933,3239.3446,Fatal
0.11375,9.75022,3214.55644,Ok
0.04123,2.58564,2094.7971,Ok
0.73193,3.30268,3455.14436,Fatal
0.78255,7.94892,-624.06327,Ok
0.14712,9.44083,3456.82055,Ok
0.82393,7.43372,-737.09868,Ok
-0.94875,1.63918,698.05002,Fatal
0.15247,9.35757,3475.28139,Ok
0.7432,8.02159,-775.37908,Ok
0.15739,2.28028,2218.97673,Ok
-0.89329,1.8895,1056.47886,Fatal
0.11626,2.36199,1826.34363,Ok
0.80009,8.48562,-853.08031,Ok
0.16478,9.08408,3697.47469,Ok
-0.91483,1.87737,823.6872,Fatal
0.7786,8.02472,-651.55228,Ok
0.71897,8.18477,-807.37056,Ok
-0.95749,1.41412,1184.53856,Fatal
0.82034,7.76146,-1168.68172,Ok
0.75549,7.48119,-672.64129,Ok
-0.9453,1.91785,898.43879,Fatal
0.695,3.51785,3391.92244,Fatal
-0.96353,2.18266,1151.76008,Fatal
0.81755,7.73678,-667.0946,Ok
0.21296,9.37842,3591.95481,Ok
0.11757,2.16179,1906.71863,Ok
0.76983,3.33678,3424.48406,Fatal
0.78378,3.23205,3286.27834,Fatal
0.81305,7.73334,-676.50711,Ok
0.74917,3.52046,3641.74738,Fatal
0.67399,3.85782,3274.18,Fatal
0.00355,2.15919,1981.71256,Ok
0.69001,3.4205,3430.83447,Fatal
0.85093,8.40454,-419.41489,Ok
0.86453,9.84821,-245.37226,Ok
0.13147,2.60751,2114.07889,Ok
0.14359,2.19261,1873.89821,Fatal
0.17613,2.41976,1912.14498,Ok
0.76548,3.33363,3414.36982,Fatal
-0.99757,1.83703,810.29532,Fatal
-1.00581,1.71722,1083.54967,Fatal
-0.95713,1.84798,876.35993,Fatal
0.73982,3.30536,3033.6945,Fatal
0.75916,3.39759,3227.78611,Fatal
0.8168,8.21813,-679.80191,Ok
-0.98043,1.85348,1029.0687,Fatal
0.16736,1.95547,1883.77567,Ok
0.73681,3.67976,3590.44872,Fatal
0.76966,3.38119,3565.99789,Fatal
0.08425,7.20968,-707.70062,Ok
0.13114,8.97521,3771.96263,Ok
0.20896,8.66271,3601.92681,Ok
0.09413,2.05068,2020.76458,Ok
0.7022,7.64473,-947.84403,Ok
0.19437,8.66799,3582.14963,Ok
0.81986,8.11701,-853.26391,Ok
0.12518,1.86912,1972.43708,Ok
0.08045,2.03153,1754.71383,Ok
-1.02759,2.34956,811.07544,Fatal
0.12264,2.176,1931.14266,Ok
0.83186,3.43015,3230.40852,Fatal
0.83915,7.49268,-585.62001,Ok
0.82993,8.2542,-553.12104,Ok
0.77518,3.42066,3450.57358,Fatal
-0.98687,2.12615,718.89551,Fatal
0.14892,2.02791,1959.82277,Ok
-0.9716,2.28081,985.94452,Fatal
-1.01532,1.83078,789.272,Fatal
0.08973,2.0995,2015.80192,Fatal
0.04321,8.94785,3521.90023,Ok
-0.98461,2.19196,1184.82703,Fatal
0.7397,3.42718,3324.66774,Fatal
0.8401,8.19625,-927.04137,Ok
0.1645,2.40202,1922.65576,Ok
-0.88321,2.16427,913.99314,Fatal
0.14197,9.19113,3758.50773,Ok
-0.9598,1.97915,837.69383,Fatal
0.76973,3.34904,3042.06179,Fatal
0.75457,8.0762,-755.60101,Ok
0.10393,2.50289,1650.04223,Ok
0.7208,8.10076,-709.78177,Ok
-1.03549,2.06883,967.73617,Fatal
-0.94748,1.72183,623.95579,Fatal
0.62562,3.20615,3142.825,Fatal
0.78716,7.81771,-974.69528,Ok
0.88784,7.79872,-688.89725,Ok
-0.96283,2.43702,897.10015,Fatal
0.74402,7.86079,-673.4909,Ok
0.08714,2.27977,2089.92253,Ok
0.12115,2.22972,2065.6084,Ok
0.11212,9.32024,3609.09812,Ok
0.71406,3.34665,3573.65757,Fatal
0.17214,9.45691,3476.86643,Ok
-0.99269,1.81808,739.87324,Fatal
0.13015,8.90777,3749.58473,Ok
0.77653,3.65566,3459.33565,Fatal
0.66907,3.44951,3447.64137,Fatal
0.62094,3.73772,3492.39751,Fatal
0.10922,9.3377,3312.48495,Ok
0.2686,8.74238,3916.74755,Ok
0.20875,2.33352,1864.42731,Ok
-0.91893,2.24815,817.03331,Fatal
0.13185,8.8432,3707.6519,Ok
-0.99095,1.93546,757.39762,Fatal
0.76553,3.42134,3507.39724,Fatal
0.83911,3.40667,3266.14794,Fatal
0.10002,8.92491,3528.89036,Ok
0.09383,2.04979,1975.01208,Ok
0.75517,3.57945,3218.72175,Fatal
0.17472,2.22514,1925.67465,Ok
0.25811,8.77081,3486.45845,Ok
0.79239,3.28656,3402.47742,Fatal
0.74538,3.66715,3222.326,Fatal
0.73231,3.54449,3530.06509,Fatal
0.42122,7.83606,-867.24609,Fatal
0.10137,2.26311,1757.23524,Ok
0.76607,8.1984,-473.58549,Ok
0.79868,7.41521,-897.24303,Ok
-0.99729,2.04382,539.89106,Fatal
0.70521,3.06135,3173.87282,Fatal
0.69743,3.58836,3224.04064,Fatal
-0.95254,1.96836,844.59481,Fatal
0.23253,8.94436,3667.97584,Ok
0.71381,3.61785,3170.6921,Fatal
0.12575,2.09564,2135.57525,Ok
0.14774,9.9472,-368.83144,Fatal
-0.94482,2.03376,961.1444,Fatal
-0.68759,3.06305,-478.58476,Fatal
0.10753,9.03845,3855.5359,Ok
0.10955,2.37163,2012.10162,Ok
0.23388,9.16471,3759.99037,Ok
0.71023,3.74364,3339.88896,Fatal
0.85509,8.28876,-963.34928,Ok
0.08634,2.24806,1883.94979,Ok
0.11278,9.08204,3342.90069,Ok
0.19201,1.89201,2140.96941,Ok
0.19651,9.00123,3638.51849,Ok
0.80576,7.817,-844.81929,Ok
-0.98893,1.8829,794.91719,Fatal
0.18104,9.08262,3448.98229,Ok
0.15766,8.9869,3736.35947,Ok
0.83287,8.09226,-942.08387,Ok
-1.04176,1.99627,864.73542,Fatal
0.13364,9.14608,3648.70249,Ok
-1.04131,1.83681,1014.93226,Fatal
-0.99268,1.83132,940.42771,Fatal
0.71779,3.97244,3324.29946,Fatal
-1.03561,2.11165,638.48752,Fatal
0.7669,8.3355,-615.11968,Ok
0.13036,1.86517,2065.95961,Ok
-0.95459,1.98579,704.31054,Fatal
0.82117,7.49082,-649.98894,Ok
0.61775,3.45431,3272.54843,Fatal
0.07974,2.14399,1691.36327,Ok
0.11898,9.18968,3835.85768,Ok
0.03672,1.77061,1629.42379,Ok
0.8038,8.28643,-709.11855,Ok
0.13515,8.94715,3547.43783,Ok
0.75496,4.0366,3219.2118,Fatal
0.7942,7.91704,-1073.59208,Ok
0.70567,3.78994,3299.10618,Fatal
0.1428,9.06852,3718.22523,Ok
0.72692,3.67423,3517.38126,Fatal
0.8045,3.26162,3279.42886,Fatal
0.18658,9.07221,3568.67045,Ok
0.71252,3.62128,3437.16102,Fatal
0.17794,2.10438,1833.9526,Ok
0.055,9.28276,3654.30695,Ok
0.11303,2.0283,1615.9241,Ok
0.06267,2.3379,1822.16643,Ok
-1.04512,1.88096,800.23197,Fatal
0.73694,7.75344,-949.9012,Ok
-1.0966,1.83232,756.97598,Fatal
0.14744,9.04373,3553.75876,Ok
0.20071,9.20399,3637.22168,Ok
0.85592,7.7494,-942.74431,Ok
0.8449,3.56414,3159.90822,Fatal
0.85549,7.90262,-891.14966,Ok
0.75347,3.51444,3457.45044,Fatal
0.21961,9.00009,3633.29863,Ok
0.08609,2.16479,2304.83335,Fatal
-0.95538,2.21176,753.61542,Fatal
0.65138,3.65393,3300.02808,Fatal
0.06821,2.05187,1889.44694,Ok
0.76724,3.61983,3277.8854,Fatal
0.13946,8.32451,3682.11689,Ok
0.65952,3.6,3213.1312,Fatal
-0.91255,2.16476,801.09242,Fatal
0.16266,8.90673,3546.50796,Ok
0.82517,8.36058,-897.23749,Ok
0.09572,2.4167,1748.315,Ok
-0.94946,1.67014,937.17857,Fatal
-0.96939,1.99264,876.69056,Fatal
0.82555,8.3935,-762.64133,Ok
0.19462,9.13455,3521.59292,Ok
0.77132,7.41181,-964.44629,Ok
0.15575,8.97566,3613.85358,Ok
0.21431,8.61662,3674.82469,Ok
0.76385,8.04939,-705.33721,Ok
-1.02047,2.64719,981.22511,Fatal
0.69312,3.98535,3358.75186,Fatal
0.13414,2.2671,1954.92546,Ok
0.81027,8.26612,-1092.66839,Ok
0.74872,3.5464,3511.33015,Fatal
-0.49723,7.58137,4207.01818,Ok
0.20566,8.85534,3363.31816,Ok
0.17189,1.96662,1727.01075,Ok
-1.1199,2.24095,762.32161,Fatal
0.7725,7.81322,-946.05671,Ok
-0.93701,1.78371,1023.65068,Fatal
0.71527,3.44453,3173.10858,Fatal
-0.99704,2.17871,984.64,Fatal
0.13113,2.02267,1950.95962,Ok
0.11818,2.21351,1747.59304,Ok
-0.94707,2.45256,961.86226,Fatal
0.19145,2.0088,1686.65406,Ok
0.7547,3.52526,2993.00328,Fatal
0.77908,8.07549,-764.56747,Ok
0.75339,7.75969,-666.744,Ok
0.76261,7.83671,-1020.64177,Ok
0.74573,7.43135,-737.33811,Ok
0.2111,9.10348,3820.643,Ok
-1.0327,2.59887,822.64146,Fatal
0.11623,9.157,3442.27773,Ok
0.77604,3.69415,3351.07186,Fatal
0.78749,7.78583,-516.75407,Ok
0.7775,8.00475,-807.615,Ok
0.1545,9.21271,3675.39633,Ok
0.80926,3.44792,3419.10649,Fatal
0.09342,1.42225,2017.91321,Ok
0.08598,1.95419,1720.05508,Fatal
0.7579,3.87613,3653.87182,Fatal
-1.06448,1.9546,972.7073,Fatal
0.1769,2.15098,1921.65717,Ok
0.19649,9.12744,3549.70184,Ok
-1.06619,1.80015,883.93512,Fatal
0.6416,3.0733,1530.57724,Fatal
0.74704,3.56016,3374.55619,Fatal
0.12689,1.93754,1818.18342,Ok
0.08591,1.89348,2216.28137,Ok
-0.99929,1.38715,870.12693,Fatal
0.6689,3.2272,3444.73563,Fatal
0.83076,8.02863,-537.42664,Ok
0.85206,8.35782,-1002.30397,Ok
-1.01591,1.76106,866.49756,Fatal
0.77847,8.11328,-845.60509,Ok
-0.98386,1.91816,699.53205,Fatal
0.69568,3.63168,3225.56546,Fatal
-0.96201,1.90343,845.80839,Fatal
0.09191,2.70776,1955.54962,Ok
0.08409,2.18154,1848.12992,Ok
0.82021,3.614,3124.91804,Fatal
0.67501,3.56286,3050.02639,Fatal
0.71602,3.65267,3234.91216,Fatal
-1.02836,2.06631,997.36415,Fatal
0.15981,9.19494,3780.63896,Ok
0.79867,8.06706,-910.38885,Ok
-0.97988,1.98743,822.40817,Fatal
-0.95852,2.13139,737.83779,Fatal
0.72625,3.61767,3374.14025,Fatal
-0.90715,1.83935,892.8815,Fatal
0.69829,2.97066,3122.98684,Fatal
0.02298,1.97166,1946.12996,Ok
0.71732,8.24497,-674.94461,Ok
-0.99002,2.31236,867.23346,Fatal
0.69502,7.74306,-743.53323,Ok
0.16728,9.10805,3637.70434,Ok
0.12994,9.29914,3702.64909,Ok
0.09243,1.78671,1782.44662,Ok
0.77569,3.19344,3359.62319,Fatal
0.76856,7.8826,-542.83504,Ok
0.23275,8.82399,3508.30528,Ok
0.80029,3.23614,3371.12666,Fatal
0.00773,2.269,1966.91811,Ok
0.81354,8.29756,-928.39895,Ok
0.18209,9.15887,3478.29286,Ok
0.76432,7.84265,-801.13893,Ok
-0.9403,2.1669,1067.50082,Fatal
0.7632,7.7824,-1217.92174,Ok
0.14259,2.06133,1950.39894,Ok
-1.0876,1.92752,815.6965,Fatal
0.74642,7.72315,-618.01131,Ok
0.83693,8.26874,-792.966,Ok
0.10028,2.42932,1791.25539,Ok
-0.66152,5.14279,4830.28107,Fatal
0.76958,8.05188,-718.13965,Ok
0.2729,8.75552,3648.04611,Ok
-0.91364,2.01533,784.87346,Fatal
0.7512,3.65907,3342.35503,Fatal
-0.99162,1.90825,1011.3007,Fatal
-0.94422,2.26135,973.66453,Fatal
0.85087,8.09773,-750.13789,Ok
0.75222,3.79178,3137.00688,Fatal
0.72934,7.97276,-822.30806,Ok
0.03295,1.99838,2071.1964,Ok
0.74337,8.11965,-667.47601,Ok
0.08469,2.01853,1934.97477,Ok
0.12657,2.43003,1881.70187,Ok
0.12712,2.12605,1896.77249,Ok
0.12128,8.97223,3638.98821,Ok
0.13094,2.3569,1692.15845,Ok
0.32718,8.71621,3251.77397,Ok
0.75037,7.7844,-832.64125,Ok
0.13557,2.62361,1776.97377,Ok
0.09878,9.14511,3723.27925,Ok
0.21138,9.1174,3468.49702,Ok
0.09825,1.33091,1924.05447,Ok
0.79521,7.51149,-834.19223,Ok
0.17574,9.06402,3757.09156,Ok
0.14805,8.80874,3681.54227,Ok
0.76506,8.05861,-641.47621,Ok
0.24631,9.28132,3614.07317,Ok
0.80879,8.23599,-625.86712,Ok
0.03921,8.81782,3634.36763,Ok
0.79771,8.34997,-926.11111,Ok
0.15196,8.36188,3656.09358,Ok
0.09024,2.10451,1900.73192,Ok
-0.98553,2.1708,850.37741,Fatal
0.10665,8.96006,3719.62599,Ok
0.7498,7.83242,-723.08057,Ok
0.15595,2.0098,1939.57073,Ok
0.7366,7.87288,-833.19671,Ok
0.67504,3.44868,3428.97068,Fatal
0.12616,8.96425,3559.43151,Ok
-0.9628,1.68897,428.94702,Fatal
0.77198,8.23757,-916.09661,Ok
-0.98117,1.78648,791.21775,Fatal
-0.95699,1.93518,665.28526,Fatal
0.72694,3.31458,3190.46051,Fatal
-0.96153,2.01749,773.37493,Fatal
0.81173,3.48201,3456.67092,Fatal
0.16619,8.96618,3642.85711,Ok
0.76471,3.33477,3362.8059,Fatal
-0.99212,1.56674,1089.16472,Fatal
0.80863,7.79479,-860.80099,Ok
0.78128,8.18294,-1028.84429,Ok
-0.94601,2.18582,995.57658,Fatal
0.76812,7.79682,-785.00245,Ok
-1.06093,2.25013,826.25944,Fatal
0.06439,9.25299,3771.34815,Ok
0.18742,9.15713,3740.56261,Ok
0.14691,9.45187,3842.81478,Ok
0.09827,8.94567,3662.33156,Ok
-0.96963,2.00766,904.72113,Fatal
0.80147,3.54006,3333.80937,Fatal
0.63938,7.96346,-768.485,Ok
0.75277,3.21963,3090.58471,Fatal
0.05933,2.26448,1569.4546,Ok
0.06207,1.91223,1954.12465,Ok
0.66984,3.40112,3365.74088,Fatal
0.70362,3.64521,3499.27327,Fatal
0.68686,3.61777,3140.25391,Fatal
0.14317,9.23435,3597.00151,Ok
0.84197,3.43973,3366.65261,Fatal
0.20834,8.63432,3781.35985,Ok
0.78825,8.00035,-711.42279,Ok
-1.01423,1.85393,928.69209,Fatal
0.13025,1.69644,1831.3857,Ok
0.7685,8.16523,-715.13042,Ok
0.0781,1.71708,1882.56522,Fatal
-0.96099,2.26392,572.97187,Fatal
0.77293,3.61433,3169.54835,Fatal
0.20328,8.9247,3630.1512,Ok
0.73167,3.77003,3340.14646,Fatal
0.79998,3.65617,3461.51236,Fatal
0.16943,9.38901,3775.83613,Ok
0.72914,7.53073,-636.69897,Ok
-0.99453,1.85235,833.89414,Fatal
0.11825,1.52134,1759.60548,Ok
-0.95398,2.39174,612.07187,Fatal
0.65943,3.38722,3524.3084,Fatal
-0.93692,2.1115,657.56442,Fatal
0.08464,2.27312,1998.33892,Ok
0.77916,8.07399,-677.65712,Ok
0.77671,7.9136,-852.05844,Ok
0.69762,3.16314,3380.70932,Fatal
0.81426,7.74709,-762.92107,Ok
-1.03405,2.10891,836.1416,Fatal
0.76916,7.93516,-1150.10315,Ok
0.10742,2.08863,1959.20749,Ok
-0.94603,1.96812,795.37455,Fatal
0.74948,8.06759,-757.87513,Ok
0.14746,8.85539,3773.62813,Ok
0.68373,8.23575,-776.24213,Ok
0.04714,2.04122,2116.50237,Ok
0.74074,8.03906,-787.05648,Ok
0.80692,8.20619,-530.39353,Ok
0.17968,8.90054,3553.39342,Ok
0.83213,7.62022,-715.85081,Ok
-1.03083,1.89104,703.4116,Fatal
-0.97072,2.07052,923.12492,Fatal
0.0761,9.29463,3761.95889,Ok
0.16049,9.12955,3553.61289,Ok
0.20073,9.05278,3591.98684,Ok
0.03072,2.01349,2183.53615,Ok
0.75737,3.47081,3615.445,Fatal
-0.99852,2.07146,887.91398,Fatal
0.18119,9.07684,3464.98661,Ok
-0.97029,2.01021,690.13222,Fatal
0.81271,7.82719,-706.15954,Ok
0.71946,7.74201,-552.1282,Ok
0.75819,7.85267,-716.27727,Ok
0.19121,9.08624,3620.62745,Ok
-0.94803,1.68577,762.13205,Fatal
0.78095,3.94659,3300.4867,Fatal
0.11736,2.39263,2022.28122,Fatal
-0.98274,2.01463,704.70604,Fatal
-0.90297,1.83673,846.0283,Fatal
0.77836,4.0935,3355.56553,Fatal
0.16044,1.92159,2044.6783,Ok
-0.96397,1.72945,572.04756,Fatal
0.77155,8.1922,-749.5781,Ok
0.73834,8.39803,-833.80561,Ok
0.14685,2.48479,1534.31045,Ok
0.04913,2.06734,2016.7329,Ok
0.72287,3.7691,3121.99468,Fatal
0.0256,2.428,2122.25592,Ok
0.67624,3.31252,3066.86738,Fatal
-1.00211,1.56555,896.59883,Fatal
-1.03752,2.06586,970.93046,Fatal
-1.05852,1.79742,1025.89832,Fatal
0.71592,7.99468,-1057.84115,Ok
0.75799,8.16524,-672.28459,Ok
-0.34611,2.22509,3.51012,Ok
0.02143,2.16346,2036.89612,Ok
0.11416,1.90535,1953.06147,Ok
0.80065,8.5985,-624.16112,Ok
0.74783,8.0423,-795.89,Ok
0.13724,2.34784,2032.70968,Ok
0.13482,8.74339,3488.72363,Ok
0.07196,8.61818,3723.02749,Ok
0.1398,9.18973,3398.54014,Ok
0.71701,3.11779,3349.37901,Fatal
0.78659,3.40292,3522.26094,Fatal
0.78165,7.87043,-677.67105,Ok
0.14601,8.65242,3785.31582,Ok
0.14513,9.08924,3462.89943,Ok
-0.97474,2.018,965.12584,Fatal
0.7364,3.35726,3619.50682,Fatal
-0.97012,1.93754,694.0219,Fatal
0.82393,7.84575,-993.60427,Ok
0.1615,9.10044,3738.83672,Ok
0.76093,3.59942,3178.01505,Fatal
0.69984,8.1985,-679.55427,Ok
0.1018,8.89105,3583.58001,Ok
0.73179,3.30099,3454.63646,Fatal
0.19951,8.84269,3545.81427,Ok
0.07408,1.92264,1801.95847,Ok
-1.04627,2.02981,592.89068,Fatal
0.6682,3.82403,3336.52374,Fatal
0.13157,9.11604,3886.74198,Ok
0.7703,3.49213,3020.65391,Fatal
0.11174,9.58809,3759.25948,Ok
0.16592,2.32123,1856.59933,Ok
0.69598,3.73513,3334.86652,Fatal
0.1491,8.64891,3657.20267,Ok
0.82207,8.17489,-695.93124,Ok
0.80185,7.95959,-554.16156,Ok
0.09104,8.98517,3755.57817,Ok
0.12354,9.0905,3390.42163,Ok
0.77432,7.7253,-721.87708,Ok
0.05007,2.58419,1805.3122,Ok
0.73555,3.40543,3237.90879,Fatal
0.09755,9.29583,3440.08025,Ok
0.86808,8.01003,-718.73262,Ok
0.76553,3.54462,3404.22375,Fatal
-1.01387,1.93775,952.3463,Fatal
0.14025,2.10047,1834.44925,Ok
0.71586,3.19074,3221.55071,Fatal
-0.96169,1.45412,614.9248,Fatal
0.68304,3.4883,3384.7337,Fatal
0.14931,1.71751,2041.99067,Fatal
0.09478,8.70673,3705.60575,Ok
0.08939,1.84077,1965.22293,Ok
0.69398,3.47087,3324.04125,Fatal
0.7045,8.17751,-714.30814,Ok
0.0851,2.02281,1977.4956,Ok
0.73694,3.40899,3379.56724,Fatal
0.18494,2.36701,1913.22523,Ok
0.79343,8.54697,-608.62342,Ok
0.20996,8.70666,3935.61293,Ok
0.11666,2.05736,2099.79111,Ok
0.09837,9.10079,3571.49419,Ok
0.08201,2.18595,2022.59516,Ok
0.09721,2.28277,2056.92788,Ok
0.10738,2.12488,1961.83843,Ok
-0.97829,1.56713,838.42376,Fatal
0.1308,2.0041,1602.47342,Ok
0.0698,2.17546,2230.61315,Ok
0.73074,3.24403,3496.93653,Fatal
-0.96676,2.20911,514.63462,Fatal
0.81732,7.83684,-899.56409,Ok
0.16939,8.60313,3608.33471,Ok
0.15063,8.9744,3422.9727,Ok
0.15129,1.81737,2136.25058,Ok
0.79968,8.14589,-863.95213,Ok
0.16783,9.2729,3855.93924,Ok
0.01177,2.14773,2003.87125,Ok
0.09807,2.01014,1873.4097,Ok
0.74712,3.47839,3068.61793,Fatal
-0.98156,2.39738,825.46569,Fatal
-0.97087,1.88176,946.04289,Fatal
0.79715,7.89227,-915.26767,Ok
0.73799,3.17701,3246.69327,Fatal
0.80673,3.46573,3125.07974,Fatal
0.24909,9.40998,3530.27676,Ok
0.0913,8.9805,3514.06414,Ok
0.12274,1.99222,1834.53278,Ok
0.093,8.81481,3740.46637,Ok
0.69354,4.0319,3510.99617,Fatal
0.74019,3.51032,3231.29612,Fatal
0.72277,7.65108,-740.95474,Ok
-1.05863,2.01741,754.44078,Fatal
0.15968,9.0826,3798.6113,Ok
0.7488,3.70361,3131.46649,Fatal
0.07587,1.64832,1661.25983,Ok
-0.91257,1.69633,951.42495,Fatal
0.81646,3.34778,3462.78967,Fatal
0.20517,8.94675,3664.05281,Ok
0.8359,4.79746,3663.1666,Ok
0.14351,9.2317,3468.31912,Ok
0.70063,3.66894,3143.09319,Fatal
0.09207,8.97155,3350.97997,Ok
-1.04297,2.49223,716.5967,Fatal
0.11919,2.28058,1753.8738,Ok
0.11996,2.16622,1946.46269,Ok
0.74447,3.57131,3307.21211,Fatal
0.22478,9.26686,3365.27574,Ok
0.12998,2.0086,1896.64565,Ok
0.18203,8.7428,3826.86955,Ok
0.1649,8.78569,3602.12466,Ok
0.14852,2.16838,2050.873,Ok
0.81471,8.01013,-893.76774,Ok
0.83045,8.01644,-688.8229,Ok
0.86679,8.07166,-979.30159,Ok
0.7548,7.90351,-725.4787,Ok
0.19446,2.08142,1748.2617,Ok
0.7165,8.29251,-1022.21074,Ok
0.72589,3.13636,3380.91937,Fatal
0.20343,9.03963,3466.63134,Ok
0.76088,3.11527,3410.76436,Fatal
0.2466,9.24812,3733.87577,Ok
0.74728,3.36137,3218.68819,Fatal
0.18113,9.01535,3487.2004,Ok
0.21126,8.65992,3641.31574,Ok
0.15983,2.26886,1850.05135,Ok
0.18075,9.01188,3432.00578,Ok
0.1386,9.23043,3571.62001,Ok
0.7621,7.98526,-685.61657,Ok
0.82809,8.1116,-796.70941,Ok
0.74965,8.15583,-804.70601,Ok
0.07991,9.20718,3639.02101,Ok
0.10204,2.14208,2143.17968,Ok
-1.01867,2.24549,703.73066,Fatal
-1.0151,1.95388,849.40504,Fatal
0.20125,8.87407,3626.93288,Ok
0.62176,5.20348,4296.06643,Ok
0.12917,8.57691,3669.51473,Ok
0.09567,2.06681,1904.97372,Ok
